           km_, km_StrNo_text, km_window_type, km_font_type, 
1677 : btl_7th_03_D4_choice_3_res,       6783,          0,          0, 
1678 : btl_7th_04_A_mes,       6784,          0,          0, 
1679 : btl_7th_04_A_choice_1_select,       6785,          0,          0, 
1680 : btl_7th_04_A_choice_1_res,       6786,          0,          0, 
1681 : btl_7th_04_A_choice_2_select,       6787,          0,          0, 
1682 : btl_7th_04_A_choice_2_res,       6788,          0,          0, 
1683 : btl_7th_04_B_mes,       6789,          0,          0, 
1684 : btl_7th_04_B_choice_1_select,       6790,          0,          0, 
1685 : btl_7th_04_B_choice_1_res,       6791,          0,          0, 
1686 : btl_7th_04_B_choice_2_select,       6792,          0,          0, 
1687 : btl_7th_04_B_choice_2_res,       6793,          0,          0, 
1688 : btl_7th_04_C_mes,       6794,          0,          0, 
1689 : btl_7th_04_C_choice_1_select,       6795,          0,          0, 
1690 : btl_7th_04_C_choice_1_res,       6796,          0,          0, 
1691 : btl_7th_04_C_choice_2_select,       6797,          0,          0, 
1692 : btl_7th_04_C_choice_2_res,       6798,          0,          0, 
1693 : btl_7th_04_D1_mes,       6799,          0,          0, 
1694 : btl_7th_04_D1_choice_1_select,       6800,          0,          0, 
1695 : btl_7th_04_D1_choice_1_res,       6801,          0,          0, 
1696 : btl_7th_04_D1_choice_2_select,       6802,          0,          0, 
1697 : btl_7th_04_D1_choice_2_res,       6803,          0,          0, 
1698 : btl_7th_04_D1_choice_3_select,       6804,          0,          0, 
1699 : btl_7th_04_D1_choice_3_res,       6805,          0,          0, 
1700 : btl_7th_04_D2_mes,       6806,          0,          0, 
1701 : btl_7th_04_D2_choice_1_select,       6807,          0,          0, 
1702 : btl_7th_04_D2_choice_1_res,       6808,          0,          0, 
1703 : btl_7th_04_D2_choice_2_select,       6809,          0,          0, 
1704 : btl_7th_04_D2_choice_2_res,       6810,          0,          0, 
1705 : btl_7th_04_D2_choice_3_select,       6811,          0,          0, 
1706 : btl_7th_04_D2_choice_3_res,       6812,          0,          0, 
1707 : btl_7th_04_D3_mes,       6813,          0,          0, 
1708 : btl_7th_04_D3_choice_1_select,       6814,          0,          0, 
1709 : btl_7th_04_D3_choice_1_res,       6815,          0,          0, 
1710 : btl_7th_04_D3_choice_2_select,       6816,          0,          0, 
1711 : btl_7th_04_D3_choice_2_res,       6817,          0,          0, 
1712 : btl_7th_04_D3_choice_3_select,       6818,          0,          0, 
1713 : btl_7th_04_D3_choice_3_res,       6819,          0,          0, 
1714 : btl_7th_04_D4_mes,       6820,          0,          0, 
1715 : btl_7th_04_D4_choice_1_select,       6821,          0,          0, 
1716 : btl_7th_04_D4_choice_1_res,       6822,          0,          0, 
1717 : btl_7th_04_D4_choice_2_select,       6823,          0,          0, 
1718 : btl_7th_04_D4_choice_2_res,       6824,          0,          0, 
1719 : btl_7th_04_D4_choice_3_select,       6825,          0,          0, 
1720 : btl_7th_04_D4_choice_3_res,       6826,          0,          0, 
1721 : btl_7th_05_A_mes,       6827,          0,          0, 
1722 : btl_7th_05_A_choice_1_select,       6828,          0,          0, 
1723 : btl_7th_05_A_choice_1_res,       6829,          0,          0, 
1724 : btl_7th_05_A_choice_2_select,       6830,          0,          0, 
1725 : btl_7th_05_A_choice_2_res,       6831,          0,          0, 
1726 : btl_7th_05_B_mes,       6832,          0,          0, 
1727 : btl_7th_05_B_choice_1_select,       6833,          0,          0, 
1728 : btl_7th_05_B_choice_1_res,       6834,          0,          0, 
1729 : btl_7th_05_B_choice_2_select,       6835,          0,          0, 
1730 : btl_7th_05_B_choice_2_res,       6836,          0,          0, 
1731 : btl_7th_05_C_mes,       6837,          0,          0, 
1732 : btl_7th_05_C_choice_1_select,       6838,          0,          0, 
1733 : btl_7th_05_C_choice_1_res,       6839,          0,          0, 
1734 : btl_7th_05_C_choice_2_select,       6840,          0,          0, 
1735 : btl_7th_05_C_choice_2_res,       6841,          0,          0, 
1736 : btl_7th_05_D1_mes,       6842,          0,          0, 
1737 : btl_7th_05_D1_choice_1_select,       6843,          0,          0, 
1738 : btl_7th_05_D1_choice_1_res,       6844,          0,          0, 
1739 : btl_7th_05_D1_choice_2_select,       6845,          0,          0, 
1740 : btl_7th_05_D1_choice_2_res,       6846,          0,          0, 
1741 : btl_7th_05_D1_choice_3_select,       6847,          0,          0, 
1742 : btl_7th_05_D1_choice_3_res,       6848,          0,          0, 
1743 : btl_7th_05_D2_mes,       6849,          0,          0, 
1744 : btl_7th_05_D2_choice_1_select,       6850,          0,          0, 
1745 : btl_7th_05_D2_choice_1_res,       6851,          0,          0, 
1746 : btl_7th_05_D2_choice_2_select,       6852,          0,          0, 
1747 : btl_7th_05_D2_choice_2_res,       6853,          0,          0, 
1748 : btl_7th_05_D2_choice_3_select,       6854,          0,          0, 
1749 : btl_7th_05_D2_choice_3_res,       6855,          0,          0, 
1750 : btl_7th_05_D3_mes,       6856,          0,          0, 
1751 : btl_7th_05_D3_choice_1_select,       6857,          0,          0, 
1752 : btl_7th_05_D3_choice_1_res,       6858,          0,          0, 
1753 : btl_7th_05_D3_choice_2_select,       6859,          0,          0, 
1754 : btl_7th_05_D3_choice_2_res,       6860,          0,          0, 
1755 : btl_7th_05_D3_choice_3_select,       6861,          0,          0, 
1756 : btl_7th_05_D3_choice_3_res,       6862,          0,          0, 
1757 : btl_7th_05_D4_mes,       6863,          0,          0, 
1758 : btl_7th_05_D4_choice_1_select,       6864,          0,          0, 
1759 : btl_7th_05_D4_choice_1_res,       6865,          0,          0, 
1760 : btl_7th_05_D4_choice_2_select,       6866,          0,          0, 
1761 : btl_7th_05_D4_choice_2_res,       6867,          0,          0, 
1762 : btl_7th_05_D4_choice_3_select,       6868,          0,          0, 
1763 : btl_7th_05_D4_choice_3_res,       6869,          0,          0, 
1764 : btl_7th_06_A_mes,       6870,          0,          0, 
1765 : btl_7th_06_A_choice_1_select,       6871,          0,          0, 
1766 : btl_7th_06_A_choice_1_res,       6872,          0,          0, 
1767 : btl_7th_06_A_choice_2_select,       6873,          0,          0, 
1768 : btl_7th_06_A_choice_2_res,       6874,          0,          0, 
1769 : btl_7th_06_B_mes,       6875,          0,          0, 
1770 : btl_7th_06_B_choice_1_select,       6876,          0,          0, 
1771 : btl_7th_06_B_choice_1_res,       6877,          0,          0, 
1772 : btl_7th_06_B_choice_2_select,       6878,          0,          0, 
1773 : btl_7th_06_B_choice_2_res,       6879,          0,          0, 
1774 : btl_7th_06_C_mes,       6880,          0,          0, 
1775 : btl_7th_06_C_choice_1_select,       6881,          0,          0, 
1776 : btl_7th_06_C_choice_1_res,       6882,          0,          0, 
1777 : btl_7th_06_C_choice_2_select,       6883,          0,          0, 
1778 : btl_7th_06_C_choice_2_res,       6884,          0,          0, 
1779 : btl_7th_06_D1_mes,       6885,          0,          0, 
1780 : btl_7th_06_D1_choice_1_select,       6886,          0,          0, 
1781 : btl_7th_06_D1_choice_1_res,       6887,          0,          0, 
1782 : btl_7th_06_D1_choice_2_select,       6888,          0,          0, 
1783 : btl_7th_06_D1_choice_2_res,       6889,          0,          0, 
1784 : btl_7th_06_D1_choice_3_select,       6890,          0,          0, 
1785 : btl_7th_06_D1_choice_3_res,       6891,          0,          0, 
1786 : btl_7th_06_D2_mes,       6892,          0,          0, 
1787 : btl_7th_06_D2_choice_1_select,       6893,          0,          0, 
1788 : btl_7th_06_D2_choice_1_res,       6894,          0,          0, 
1789 : btl_7th_06_D2_choice_2_select,       6895,          0,          0, 
1790 : btl_7th_06_D2_choice_2_res,       6896,          0,          0, 
1791 : btl_7th_06_D2_choice_3_select,       6897,          0,          0, 
1792 : btl_7th_06_D2_choice_3_res,       6898,          0,          0, 
1793 : btl_7th_06_D3_mes,       6899,          0,          0, 
1794 : btl_7th_06_D3_choice_1_select,       6900,          0,          0, 
1795 : btl_7th_06_D3_choice_1_res,       6901,          0,          0, 
1796 : btl_7th_06_D3_choice_2_select,       6902,          0,          0, 
1797 : btl_7th_06_D3_choice_2_res,       6903,          0,          0, 
1798 : btl_7th_06_D3_choice_3_select,       6904,          0,          0, 
1799 : btl_7th_06_D3_choice_3_res,       6905,          0,          0, 
1800 : btl_7th_06_D4_mes,       6906,          0,          0, 
1801 : btl_7th_06_D4_choice_1_select,       6907,          0,          0, 
1802 : btl_7th_06_D4_choice_1_res,       6908,          0,          0, 
1803 : btl_7th_06_D4_choice_2_select,       6909,          0,          0, 
1804 : btl_7th_06_D4_choice_2_res,       6910,          0,          0, 
1805 : btl_7th_06_D4_choice_3_select,       6911,          0,          0, 
1806 : btl_7th_06_D4_choice_3_res,       6912,          0,          0, 
1807 : btl_7th_07_A_mes,       6913,          0,          0, 
1808 : btl_7th_07_A_choice_1_select,       6914,          0,          0, 
1809 : btl_7th_07_A_choice_1_res,       6915,          0,          0, 
1810 : btl_7th_07_A_choice_2_select,       6916,          0,          0, 
1811 : btl_7th_07_A_choice_2_res,       6917,          0,          0, 
1812 : btl_7th_07_B_mes,       6918,          0,          0, 
1813 : btl_7th_07_B_choice_1_select,       6919,          0,          0, 
1814 : btl_7th_07_B_choice_1_res,       6920,          0,          0, 
1815 : btl_7th_07_B_choice_2_select,       6921,          0,          0, 
1816 : btl_7th_07_B_choice_2_res,       6922,          0,          0, 
1817 : btl_7th_07_C_mes,       6923,          0,          0, 
1818 : btl_7th_07_C_choice_1_select,       6924,          0,          0, 
1819 : btl_7th_07_C_choice_1_res,       6925,          0,          0, 
1820 : btl_7th_07_C_choice_2_select,       6926,          0,          0, 
1821 : btl_7th_07_C_choice_2_res,       6927,          0,          0, 
1822 : btl_7th_07_D1_mes,       6928,          0,          0, 
1823 : btl_7th_07_D1_choice_1_select,       6929,          0,          0, 
1824 : btl_7th_07_D1_choice_1_res,       6930,          0,          0, 
1825 : btl_7th_07_D1_choice_2_select,       6931,          0,          0, 
1826 : btl_7th_07_D1_choice_2_res,       6932,          0,          0, 
1827 : btl_7th_07_D1_choice_3_select,       6933,          0,          0, 
1828 : btl_7th_07_D1_choice_3_res,       6934,          0,          0, 
1829 : btl_7th_07_D2_mes,       6935,          0,          0, 
1830 : btl_7th_07_D2_choice_1_select,       6936,          0,          0, 
1831 : btl_7th_07_D2_choice_1_res,       6937,          0,          0, 
1832 : btl_7th_07_D2_choice_2_select,       6938,          0,          0, 
1833 : btl_7th_07_D2_choice_2_res,       6939,          0,          0, 
1834 : btl_7th_07_D2_choice_3_select,       6940,          0,          0, 
1835 : btl_7th_07_D2_choice_3_res,       6941,          0,          0, 
1836 : btl_7th_07_D3_mes,       6942,          0,          0, 
1837 : btl_7th_07_D3_choice_1_select,       6943,          0,          0, 
1838 : btl_7th_07_D3_choice_1_res,       6944,          0,          0, 
1839 : btl_7th_07_D3_choice_2_select,       6945,          0,          0, 
1840 : btl_7th_07_D3_choice_2_res,       6946,          0,          0, 
1841 : btl_7th_07_D3_choice_3_select,       6947,          0,          0, 
1842 : btl_7th_07_D3_choice_3_res,       6948,          0,          0, 
1843 : btl_7th_07_D4_mes,       6949,          0,          0, 
1844 : btl_7th_07_D4_choice_1_select,       6950,          0,          0, 
1845 : btl_7th_07_D4_choice_1_res,       6951,          0,          0, 
1846 : btl_7th_07_D4_choice_2_select,       6952,          0,          0, 
1847 : btl_7th_07_D4_choice_2_res,       6953,          0,          0, 
1848 : btl_7th_07_D4_choice_3_select,       6954,          0,          0, 
1849 : btl_7th_07_D4_choice_3_res,       6955,          0,          0, 
1850 : multi_male_astomia_A_mes,       6956,          0,          0, 
1851 : multi_male_astomia_A_choice_1_select,       6957,          0,          0, 
1852 : multi_male_astomia_A_choice_1_res,       6958,          0,          0, 
1853 : multi_male_astomia_A_choice_2_select,       6959,          0,          0, 
1854 : multi_male_astomia_A_choice_2_res,       6960,          0,          0, 
1855 : multi_male_astomia_B_mes,       6961,          0,          0, 
1856 : multi_male_astomia_B_choice_1_select,       6962,          0,          0, 
1857 : multi_male_astomia_B_choice_1_res,       6963,          0,          0, 
1858 : multi_male_astomia_B_choice_2_select,       6964,          0,          0, 
1859 : multi_male_astomia_B_choice_2_res,       6965,          0,          0, 
1860 : multi_male_astomia_C_mes,       6966,          0,          0, 
1861 : multi_male_astomia_C_choice_1_select,       6967,          0,          0, 
1862 : multi_male_astomia_C_choice_1_res,       6968,          0,          0, 
1863 : multi_male_astomia_C_choice_2_select,       6969,          0,          0, 
1864 : multi_male_astomia_C_choice_2_res,       6970,          0,          0, 
1865 : multi_male_astomia_D1_mes,       6971,          0,          0, 
1866 : multi_male_astomia_D1_choice_1_select,       6972,          0,          0, 
1867 : multi_male_astomia_D1_choice_1_res,       6973,          0,          0, 
1868 : multi_male_astomia_D1_choice_2_select,       6974,          0,          0, 
1869 : multi_male_astomia_D1_choice_2_res,       6975,          0,          0, 
1870 : multi_male_astomia_D1_choice_3_select,       6976,          0,          0, 
1871 : multi_male_astomia_D1_choice_3_res,       6977,          0,          0, 
1872 : multi_male_astomia_D2_mes,       6978,          0,          0, 
1873 : multi_male_astomia_D2_choice_1_select,       6979,          0,          0, 
1874 : multi_male_astomia_D2_choice_1_res,       6980,          0,          0, 
1875 : multi_male_astomia_D2_choice_2_select,       6981,          0,          0, 
1876 : multi_male_astomia_D2_choice_2_res,       6982,          0,          0, 
1877 : multi_male_astomia_D2_choice_3_select,       6983,          0,          0, 
1878 : multi_male_astomia_D2_choice_3_res,       6984,          0,          0, 
1879 : multi_male_astomia_D3_mes,       6985,          0,          0, 
1880 : multi_male_astomia_D3_choice_1_select,       6986,          0,          0, 
1881 : multi_male_astomia_D3_choice_1_res,       6987,          0,          0, 
1882 : multi_male_astomia_D3_choice_2_select,       6988,          0,          0, 
1883 : multi_male_astomia_D3_choice_2_res,       6989,          0,          0, 
1884 : multi_male_astomia_D3_choice_3_select,       6990,          0,          0, 
1885 : multi_male_astomia_D3_choice_3_res,       6991,          0,          0, 
1886 : multi_male_astomia_D4_mes,       6992,          0,          0, 
1887 : multi_male_astomia_D4_choice_1_select,       6993,          0,          0, 
1888 : multi_male_astomia_D4_choice_1_res,       6994,          0,          0, 
1889 : multi_male_astomia_D4_choice_2_select,       6995,          0,          0, 
1890 : multi_male_astomia_D4_choice_2_res,       6996,          0,          0, 
1891 : multi_male_astomia_D4_choice_3_select,       6997,          0,          0, 
1892 : multi_male_astomia_D4_choice_3_res,       6998,          0,          0, 
1893 : multi_male_normal_1_A_mes,       6999,          0,          0, 
1894 : multi_male_normal_1_A_choice_1_select,       7000,          0,          0, 
1895 : multi_male_normal_1_A_choice_1_res,       7001,          0,          0, 
1896 : multi_male_normal_1_A_choice_2_select,       7002,          0,          0, 
1897 : multi_male_normal_1_A_choice_2_res,       7003,          0,          0, 
1898 : multi_male_normal_1_B_mes,       7004,          0,          0, 
1899 : multi_male_normal_1_B_choice_1_select,       7005,          0,          0, 
1900 : multi_male_normal_1_B_choice_1_res,       7006,          0,          0, 
1901 : multi_male_normal_1_B_choice_2_select,       7007,          0,          0, 
1902 : multi_male_normal_1_B_choice_2_res,       7008,          0,          0, 
1903 : multi_male_normal_1_C_mes,       7009,          0,          0, 
1904 : multi_male_normal_1_C_choice_1_select,       7010,          0,          0, 
1905 : multi_male_normal_1_C_choice_1_res,       7011,          0,          0, 
1906 : multi_male_normal_1_C_choice_2_select,       7012,          0,          0, 
1907 : multi_male_normal_1_C_choice_2_res,       7013,          0,          0, 
1908 : multi_male_normal_1_D1_mes,       7014,          0,          0, 
1909 : multi_male_normal_1_D1_choice_1_select,       7015,          0,          0, 
1910 : multi_male_normal_1_D1_choice_1_res,       7016,          0,          0, 
1911 : multi_male_normal_1_D1_choice_2_select,       7017,          0,          0, 
1912 : multi_male_normal_1_D1_choice_2_res,       7018,          0,          0, 
1913 : multi_male_normal_1_D1_choice_3_select,       7019,          0,          0, 
1914 : multi_male_normal_1_D1_choice_3_res,       7020,          0,          0, 
1915 : multi_male_normal_1_D2_mes,       7021,          0,          0, 
1916 : multi_male_normal_1_D2_choice_1_select,       7022,          0,          0, 
1917 : multi_male_normal_1_D2_choice_1_res,       7023,          0,          0, 
1918 : multi_male_normal_1_D2_choice_2_select,       7024,          0,          0, 
1919 : multi_male_normal_1_D2_choice_2_res,       7025,          0,          0, 
1920 : multi_male_normal_1_D2_choice_3_select,       7026,          0,          0, 
1921 : multi_male_normal_1_D2_choice_3_res,       7027,          0,          0, 
1922 : multi_male_normal_1_D3_mes,       7028,          0,          0, 
1923 : multi_male_normal_1_D3_choice_1_select,       7029,          0,          0, 
1924 : multi_male_normal_1_D3_choice_1_res,       7030,          0,          0, 
1925 : multi_male_normal_1_D3_choice_2_select,       7031,          0,          0, 
1926 : multi_male_normal_1_D3_choice_2_res,       7032,          0,          0, 
1927 : multi_male_normal_1_D3_choice_3_select,       7033,          0,          0, 
1928 : multi_male_normal_1_D3_choice_3_res,       7034,          0,          0, 
1929 : multi_male_normal_1_D4_mes,       7035,          0,          0, 
1930 : multi_male_normal_1_D4_choice_1_select,       7036,          0,          0, 
1931 : multi_male_normal_1_D4_choice_1_res,       7037,          0,          0, 
1932 : multi_male_normal_1_D4_choice_2_select,       7038,          0,          0, 
1933 : multi_male_normal_1_D4_choice_2_res,       7039,          0,          0, 
1934 : multi_male_normal_1_D4_choice_3_select,       7040,          0,          0, 
1935 : multi_male_normal_1_D4_choice_3_res,       7041,          0,          0, 
1936 : multi_male_normal_2_A_mes,       7042,          0,          0, 
1937 : multi_male_normal_2_A_choice_1_select,       7043,          0,          0, 
1938 : multi_male_normal_2_A_choice_1_res,       7044,          0,          0, 
1939 : multi_male_normal_2_A_choice_2_select,       7045,          0,          0, 
1940 : multi_male_normal_2_A_choice_2_res,       7046,          0,          0, 
1941 : multi_male_normal_2_B_mes,       7047,          0,          0, 
1942 : multi_male_normal_2_B_choice_1_select,       7048,          0,          0, 
1943 : multi_male_normal_2_B_choice_1_res,       7049,          0,          0, 
1944 : multi_male_normal_2_B_choice_2_select,       7050,          0,          0, 
1945 : multi_male_normal_2_B_choice_2_res,       7051,          0,          0, 
1946 : multi_male_normal_2_C_mes,       7052,          0,          0, 
1947 : multi_male_normal_2_C_choice_1_select,       7053,          0,          0, 
1948 : multi_male_normal_2_C_choice_1_res,       7054,          0,          0, 
1949 : multi_male_normal_2_C_choice_2_select,       7055,          0,          0, 
1950 : multi_male_normal_2_C_choice_2_res,       7056,          0,          0, 
1951 : multi_male_normal_2_D1_mes,       7057,          0,          0, 
1952 : multi_male_normal_2_D1_choice_1_select,       7058,          0,          0, 
1953 : multi_male_normal_2_D1_choice_1_res,       7059,          0,          0, 
1954 : multi_male_normal_2_D1_choice_2_select,       7060,          0,          0, 
1955 : multi_male_normal_2_D1_choice_2_res,       7061,          0,          0, 
1956 : multi_male_normal_2_D1_choice_3_select,       7062,          0,          0, 
1957 : multi_male_normal_2_D1_choice_3_res,       7063,          0,          0, 
1958 : multi_male_normal_2_D2_mes,       7064,          0,          0, 
1959 : multi_male_normal_2_D2_choice_1_select,       7065,          0,          0, 
1960 : multi_male_normal_2_D2_choice_1_res,       7066,          0,          0, 
1961 : multi_male_normal_2_D2_choice_2_select,       7067,          0,          0, 
1962 : multi_male_normal_2_D2_choice_2_res,       7068,          0,          0, 
1963 : multi_male_normal_2_D2_choice_3_select,       7069,          0,          0, 
1964 : multi_male_normal_2_D2_choice_3_res,       7070,          0,          0, 
1965 : multi_male_normal_2_D3_mes,       7071,          0,          0, 
1966 : multi_male_normal_2_D3_choice_1_select,       7072,          0,          0, 
1967 : multi_male_normal_2_D3_choice_1_res,       7073,          0,          0, 
1968 : multi_male_normal_2_D3_choice_2_select,       7074,          0,          0, 
1969 : multi_male_normal_2_D3_choice_2_res,       7075,          0,          0, 
1970 : multi_male_normal_2_D3_choice_3_select,       7076,          0,          0, 
1971 : multi_male_normal_2_D3_choice_3_res,       7077,          0,          0, 
1972 : multi_male_normal_2_D4_mes,       7078,          0,          0, 
1973 : multi_male_normal_2_D4_choice_1_select,       7079,          0,          0, 
1974 : multi_male_normal_2_D4_choice_1_res,       7080,          0,          0, 
1975 : multi_male_normal_2_D4_choice_2_select,       7081,          0,          0, 
1976 : multi_male_normal_2_D4_choice_2_res,       7082,          0,          0, 
1977 : multi_male_normal_2_D4_choice_3_select,       7083,          0,          0, 
1978 : multi_male_normal_2_D4_choice_3_res,       7084,          0,          0, 
1979 : multi_male_normal_3_A_mes,       7085,          0,          0, 
1980 : multi_male_normal_3_A_choice_1_select,       7086,          0,          0, 
1981 : multi_male_normal_3_A_choice_1_res,       7087,          0,          0, 
1982 : multi_male_normal_3_A_choice_2_select,       7088,          0,          0, 
1983 : multi_male_normal_3_A_choice_2_res,       7089,          0,          0, 
1984 : multi_male_normal_3_B_mes,       7090,          0,          0, 
1985 : multi_male_normal_3_B_choice_1_select,       7091,          0,          0, 
1986 : multi_male_normal_3_B_choice_1_res,       7092,          0,          0, 
1987 : multi_male_normal_3_B_choice_2_select,       7093,          0,          0, 
1988 : multi_male_normal_3_B_choice_2_res,       7094,          0,          0, 
1989 : multi_male_normal_3_C_mes,       7095,          0,          0, 
1990 : multi_male_normal_3_C_choice_1_select,       7096,          0,          0, 
1991 : multi_male_normal_3_C_choice_1_res,       7097,          0,          0, 
1992 : multi_male_normal_3_C_choice_2_select,       7098,          0,          0, 
1993 : multi_male_normal_3_C_choice_2_res,       7099,          0,          0, 
1994 : multi_male_normal_3_D1_mes,       7100,          0,          0, 
1995 : multi_male_normal_3_D1_choice_1_select,       7101,          0,          0, 
1996 : multi_male_normal_3_D1_choice_1_res,       7102,          0,          0, 
1997 : multi_male_normal_3_D1_choice_2_select,       7103,          0,          0, 
1998 : multi_male_normal_3_D1_choice_2_res,       7104,          0,          0, 
1999 : multi_male_normal_3_D1_choice_3_select,       7105,          0,          0, 
2000 : multi_male_normal_3_D1_choice_3_res,       7106,          0,          0, 
2001 : multi_male_normal_3_D2_mes,       7107,          0,          0, 
2002 : multi_male_normal_3_D2_choice_1_select,       7108,          0,          0, 
2003 : multi_male_normal_3_D2_choice_1_res,       7109,          0,          0, 
2004 : multi_male_normal_3_D2_choice_2_select,       7110,          0,          0, 
2005 : multi_male_normal_3_D2_choice_2_res,       7111,          0,          0, 
2006 : multi_male_normal_3_D2_choice_3_select,       7112,          0,          0, 
2007 : multi_male_normal_3_D2_choice_3_res,       7113,          0,          0, 
2008 : multi_male_normal_3_D3_mes,       7114,          0,          0, 
2009 : multi_male_normal_3_D3_choice_1_select,       7115,          0,          0, 
2010 : multi_male_normal_3_D3_choice_1_res,       7116,          0,          0, 
2011 : multi_male_normal_3_D3_choice_2_select,       7117,          0,          0, 
2012 : multi_male_normal_3_D3_choice_2_res,       7118,          0,          0, 
2013 : multi_male_normal_3_D3_choice_3_select,       7119,          0,          0, 
2014 : multi_male_normal_3_D3_choice_3_res,       7120,          0,          0, 
2015 : multi_male_normal_3_D4_mes,       7121,          0,          0, 
2016 : multi_male_normal_3_D4_choice_1_select,       7122,          0,          0, 
2017 : multi_male_normal_3_D4_choice_1_res,       7123,          0,          0, 
2018 : multi_male_normal_3_D4_choice_2_select,       7124,          0,          0, 
2019 : multi_male_normal_3_D4_choice_2_res,       7125,          0,          0, 
2020 : multi_male_normal_3_D4_choice_3_select,       7126,          0,          0, 
2021 : multi_male_normal_3_D4_choice_3_res,       7127,          0,          0, 
2022 : multi_male_normal_4_A_mes,       7128,          0,          0, 
2023 : multi_male_normal_4_A_choice_1_select,       7129,          0,          0, 
2024 : multi_male_normal_4_A_choice_1_res,       7130,          0,          0, 
2025 : multi_male_normal_4_A_choice_2_select,       7131,          0,          0, 
2026 : multi_male_normal_4_A_choice_2_res,       7132,          0,          0, 
2027 : multi_male_normal_4_B_mes,       7133,          0,          0, 
2028 : multi_male_normal_4_B_choice_1_select,       7134,          0,          0, 
2029 : multi_male_normal_4_B_choice_1_res,       7135,          0,          0, 
2030 : multi_male_normal_4_B_choice_2_select,       7136,          0,          0, 
2031 : multi_male_normal_4_B_choice_2_res,       7137,          0,          0, 
2032 : multi_male_normal_4_C_mes,       7138,          0,          0, 
2033 : multi_male_normal_4_C_choice_1_select,       7139,          0,          0, 
2034 : multi_male_normal_4_C_choice_1_res,       7140,          0,          0, 
2035 : multi_male_normal_4_C_choice_2_select,       7141,          0,          0, 
2036 : multi_male_normal_4_C_choice_2_res,       7142,          0,          0, 
2037 : multi_male_normal_4_D1_mes,       7143,          0,          0, 
2038 : multi_male_normal_4_D1_choice_1_select,       7144,          0,          0, 
2039 : multi_male_normal_4_D1_choice_1_res,       7145,          0,          0, 
2040 : multi_male_normal_4_D1_choice_2_select,       7146,          0,          0, 
2041 : multi_male_normal_4_D1_choice_2_res,       7147,          0,          0, 
2042 : multi_male_normal_4_D1_choice_3_select,       7148,          0,          0, 
2043 : multi_male_normal_4_D1_choice_3_res,       7149,          0,          0, 
2044 : multi_male_normal_4_D2_mes,       7150,          0,          0, 
2045 : multi_male_normal_4_D2_choice_1_select,       7151,          0,          0, 
2046 : multi_male_normal_4_D2_choice_1_res,       7152,          0,          0, 
2047 : multi_male_normal_4_D2_choice_2_select,       7153,          0,          0, 
2048 : multi_male_normal_4_D2_choice_2_res,       7154,          0,          0, 
2049 : multi_male_normal_4_D2_choice_3_select,       7155,          0,          0, 
2050 : multi_male_normal_4_D2_choice_3_res,       7156,          0,          0, 
2051 : multi_male_normal_4_D3_mes,       7157,          0,          0, 
2052 : multi_male_normal_4_D3_choice_1_select,       7158,          0,          0, 
2053 : multi_male_normal_4_D3_choice_1_res,       7159,          0,          0, 
2054 : multi_male_normal_4_D3_choice_2_select,       7160,          0,          0, 
2055 : multi_male_normal_4_D3_choice_2_res,       7161,          0,          0, 
2056 : multi_male_normal_4_D3_choice_3_select,       7162,          0,          0, 
2057 : multi_male_normal_4_D3_choice_3_res,       7163,          0,          0, 
2058 : multi_male_normal_4_D4_mes,       7164,          0,          0, 
2059 : multi_male_normal_4_D4_choice_1_select,       7165,          0,          0, 
2060 : multi_male_normal_4_D4_choice_1_res,       7166,          0,          0, 
2061 : multi_male_normal_4_D4_choice_2_select,       7167,          0,          0, 
2062 : multi_male_normal_4_D4_choice_2_res,       7168,          0,          0, 
2063 : multi_male_normal_4_D4_choice_3_select,       7169,          0,          0, 
2064 : multi_male_normal_4_D4_choice_3_res,       7170,          0,          0, 
2065 : multi_female_astomia_A_mes,       7171,          0,          0, 
2066 : multi_female_astomia_A_choice_1_select,       7172,          0,          0, 
2067 : multi_female_astomia_A_choice_1_res,       7173,          0,          0, 
2068 : multi_female_astomia_A_choice_2_select,       7174,          0,          0, 
2069 : multi_female_astomia_A_choice_2_res,       7175,          0,          0, 
2070 : multi_female_astomia_B_mes,       7176,          0,          0, 
2071 : multi_female_astomia_B_choice_1_select,       7177,          0,          0, 
2072 : multi_female_astomia_B_choice_1_res,       7178,          0,          0, 
2073 : multi_female_astomia_B_choice_2_select,       7179,          0,          0, 
2074 : multi_female_astomia_B_choice_2_res,       7180,          0,          0, 
2075 : multi_female_astomia_C_mes,       7181,          0,          0, 
2076 : multi_female_astomia_C_choice_1_select,       7182,          0,          0, 
2077 : multi_female_astomia_C_choice_1_res,       7183,          0,          0, 
2078 : multi_female_astomia_C_choice_2_select,       7184,          0,          0, 
2079 : multi_female_astomia_C_choice_2_res,       7185,          0,          0, 
2080 : multi_female_astomia_D1_mes,       7186,          0,          0, 
2081 : multi_female_astomia_D1_choice_1_select,       7187,          0,          0, 
2082 : multi_female_astomia_D1_choice_1_res,       7188,          0,          0, 
2083 : multi_female_astomia_D1_choice_2_select,       7189,          0,          0, 
2084 : multi_female_astomia_D1_choice_2_res,       7190,          0,          0, 
2085 : multi_female_astomia_D1_choice_3_select,       7191,          0,          0, 
2086 : multi_female_astomia_D1_choice_3_res,       7192,          0,          0, 
2087 : multi_female_astomia_D2_mes,       7193,          0,          0, 
